No.,Time,Source,Destination,Protocol,Length,Info
382,100.944646,10.0.2.15,157.240.214.60,TLS,126,
383,103.712949,10.0.2.15,157.240.214.60,TLS,738,
384,103.990802,157.240.214.60,10.0.2.15,TLS,165,
385,104.183666,157.240.214.60,10.0.2.15,TLS,149,
386,104.241612,157.240.214.60,10.0.2.15,TLS,151,
387,104.27335,157.240.214.60,10.0.2.15,TLS,150,
388,104.921218,10.0.2.15,157.240.214.60,TLS,818,
389,104.970894,157.240.214.60,10.0.2.15,TLS,133,
390,105.214825,157.240.214.60,10.0.2.15,TLS,165,
391,105.23492,10.0.2.15,157.240.214.60,TLS,147,
392,105.23589,10.0.2.15,157.240.214.60,TLS,150,
393,105.236266,10.0.2.15,157.240.214.60,TLS,149,
394,105.408318,157.240.214.60,10.0.2.15,TLS,149,
395,105.579085,157.240.214.60,10.0.2.15,TLS,151,
396,106.115119,10.0.2.15,157.240.214.60,TLS,722,
397,106.123241,157.240.214.60,10.0.2.15,TLS,150,
398,106.399583,157.240.214.60,10.0.2.15,TLS,165,
399,106.489451,10.0.2.15,157.240.214.60,TLS,147,
400,106.489985,10.0.2.15,157.240.214.60,TLS,150,
401,106.493929,10.0.2.15,157.240.214.60,TLS,149,
402,106.591559,157.240.214.60,10.0.2.15,TLS,149,
403,106.635383,10.0.2.15,157.240.214.60,TLS,147,
404,106.715728,157.240.214.60,10.0.2.15,TLS,151,
405,106.755028,10.0.2.15,157.240.214.60,TLS,150,
406,106.950846,157.240.214.60,10.0.2.15,TLS,150,
407,107.013479,10.0.2.15,157.240.214.60,TLS,149,
408,110.13287,157.240.214.60,10.0.2.15,TLS,131,
409,111.151121,157.240.214.60,10.0.2.15,TLS,771,
410,111.348994,10.0.2.15,157.240.214.60,TLS,313,
411,111.384082,10.0.2.15,157.240.214.60,TLS,150,
412,111.42539,157.240.214.60,10.0.2.15,TLS,89,
413,111.438749,157.240.214.60,10.0.2.15,TLS,195,
414,111.502384,157.240.214.60,10.0.2.15,TLS,334,
415,111.502385,157.240.214.60,10.0.2.15,TLS,1446,
416,111.508332,157.240.214.60,10.0.2.15,TLS,1446,
417,111.508332,157.240.214.60,10.0.2.15,TLS,1446,
418,111.508332,157.240.214.60,10.0.2.15,TLS,1446,
419,111.510189,157.240.214.60,10.0.2.15,TCP,1446,
420,111.510189,157.240.214.60,10.0.2.15,TLS,1446,
421,111.513021,157.240.214.60,10.0.2.15,TCP,1446,
422,111.514057,157.240.214.60,10.0.2.15,TLS,183,
423,111.554132,10.0.2.15,157.240.214.60,TLS,162,
424,111.582356,10.0.2.15,157.240.214.60,TLS,154,
425,111.711914,157.240.214.60,10.0.2.15,TLS,133,
426,111.742236,157.240.214.60,10.0.2.15,TLS,149,
427,118.841361,157.240.214.60,10.0.2.15,TLS,131,
428,119.715184,157.240.214.60,10.0.2.15,TLS,771,
429,119.924508,10.0.2.15,157.240.214.60,TLS,315,
430,120.002421,157.240.214.60,10.0.2.15,TLS,89,
431,120.014363,157.240.214.60,10.0.2.15,TLS,195,
432,120.017102,10.0.2.15,157.240.214.60,TLS,150,
433,120.020235,157.240.214.60,10.0.2.15,TLS,1446,
434,120.02182,157.240.214.60,10.0.2.15,TLS,1446,
435,120.021821,157.240.214.60,10.0.2.15,TLS,1446,
436,120.022717,157.240.214.60,10.0.2.15,TCP,1446,
437,120.025108,157.240.214.60,10.0.2.15,TCP,1446,
438,120.025738,157.240.214.60,10.0.2.15,TCP,1446,
439,120.028552,157.240.214.60,10.0.2.15,TCP,1446,
440,120.032023,157.240.214.60,10.0.2.15,TCP,1446,
441,120.035237,157.240.214.60,10.0.2.15,TCP,1446,
442,120.036618,157.240.214.60,10.0.2.15,TCP,1446,
443,120.037469,157.240.214.60,10.0.2.15,TCP,1446,
444,120.038458,157.240.214.60,10.0.2.15,TCP,1446,
445,120.040005,157.240.214.60,10.0.2.15,TLS,303,
446,120.129155,10.0.2.15,157.240.214.60,TLS,154,
447,120.165553,10.0.2.15,157.240.214.60,TLS,162,
448,120.3561,157.240.214.60,10.0.2.15,TLS,149,
449,120.435563,157.240.214.60,10.0.2.15,TLS,134,
450,121.113127,157.240.214.60,10.0.2.15,TLS,839,
451,121.306002,157.240.214.60,10.0.2.15,TLS,148,
452,121.392857,10.0.2.15,157.240.214.60,TLS,146,
453,121.503293,157.240.214.60,10.0.2.15,TLS,149,
454,121.53436,10.0.2.15,157.240.214.60,TLS,312,
455,121.585936,10.0.2.15,157.240.214.60,TLS,147,
456,121.605386,10.0.2.15,157.240.214.60,TLS,148,
457,121.611107,157.240.214.60,10.0.2.15,TLS,89,
